form_code,protocol_code,ordinal,source_page,source_locator,source_refs,original_text,text_digest,proposal_id,proposed_risk_band,proposed_risk_domain,safety_critical_proposal,source_mapping_state,source_authority_state,risk_classification_state,decision_state
"FSS-AGA-FORM-002","AGA 002.335","47","8","raw PDF page 8; AGA 002.335; Protocol question column","NAMCARs 139.12.7 | NAMCATS 139.12.7","Are touchdown zone lights provided?","sha256:06dddb34a548b8edfa503784458dc88f425008ba9d3bdb3ec0679c3bc46c7d4f","all-forms-preview-002-0047","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.336","48","8","raw PDF page 8; AGA 002.336; Protocol question column","NAMCARs 139.12.7 | NAMCATS 139.12.7","Are stopway lights provided?","sha256:c9208d0b6e2cdf53fc72d39a79244d24e3c07cb43e6bb6b0ead37d6218ad8b08","all-forms-preview-002-0048","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.337","49","8","raw PDF page 8; AGA 002.337; Protocol question column","NAMCARs 139.12.7 | NAMCATS 139.12.7","Are taxiway centre line lights provided?","sha256:35f36f1861f5f4c8ff7bcb26069100bc37bb34479436f39098a50777cde29fad","all-forms-preview-002-0049","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.338","50","9","raw PDF page 9; AGA 002.338; Protocol question column","NAMCARs 139.12.7 | NAMCATS 139.12.7","Are taxiway edge lights provided?","sha256:b645bb8a8411b08108a7d7cee913acfc85589912c46cdc8a5fad0613d86e2f57","all-forms-preview-002-0050","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.339","51","9","raw PDF page 9; AGA 002.339; Protocol question column","NAMCARs 139.12.7 | NAMCATS 139.12.7","Are runway turn pad lights provided?","sha256:0ab821e26e933ecf2da91f0649de85cdf9d8366930c72b9f19837c2f72e22137","all-forms-preview-002-0051","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.341","52","9","raw PDF page 9; AGA 002.341; Protocol question column","NAMCARs 139.12.7 | NAMCATS 139.12.7 | NAMCARs 139.12.8 | NAMCATS 139.12.8","Are stop bars provided?","sha256:1d2d5bad4d6a4bc5414cab5d49d3dd62d9d8eaafab22630e693ee3410f70536a","all-forms-preview-002-0052","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.343","53","9","raw PDF page 9; AGA 002.343; Protocol question column","NAMCARs 139.12.7 | NAMCATS 139.12.7 | NAMCARs 139.12.8 | NAMCATS 139.12.8","Are adequate signs provided at points needed to convey instruction, information on a specific location or destination on a movement area or to provide other information?","sha256:b26dbb2ec6146eb767bfc081aedd6431a5c7ff6ef59b52759777e7de37d9d58b","all-forms-preview-002-0053","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.345","54","9","raw PDF page 9; AGA 002.345; Protocol question column","NAMCATS 139.12.7 | NAMCARs 139.12.8 | NAMCATS 139.12.8 | NAMCARs 139.13.3 | NAMCATS 139.13.3","Are fixed obstacles in the approach or transitional surface or within 3 000 m of the inner edge of the approach surface marked and lighted?","sha256:d29ab0512022fe047eeb91519eba2c732d59c11baeedb7cb7e2a08e5ed5211f2","all-forms-preview-002-0054","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.347","55","9","raw PDF page 9; AGA 002.347; Protocol question column","NAMCARs 139.13.3 | NAMCATS 139.13.3","Are vehicles and other mobile objects, excluding aircraft, on the movement marked and lighted?","sha256:c86132f52345bb35a4f0a003b301c6b9a282b89beae6e8cebdda84b4c54b84aa","all-forms-preview-002-0055","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.349","56","10","raw PDF page 10; AGA 002.349; Protocol question column","NAMCARs 139.13.3 | NAMCATS 139.13.3 | NAMCARs 139.14.2 | NAMCATS 139.14.2","Are closed marking displayed on a runway or taxiway or portion thereof permanently closed to the use of all aircraft?","sha256:d3d0faffc5e77f02b1234ff80d91040454724f3c90cb5eb58e5d1da7c5c2088c","all-forms-preview-002-0056","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.348","57","11","raw PDF page 11; AGA 002.348; Protocol question column","NAMCARs 139.16.11 | NAMCATS 139.16.11","Is a fence or other suitable barrier provided on the aerodrome to deter the inadvertent or premeditated access of an unauthorized person onto a non-public area of the aerodrome?","sha256:015997e01745cd01e10c974aaed45fc0a6f8471a6a8031b79ad85bb0f914b2a4","all-forms-preview-002-0057","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.401","58","12","raw PDF page 12; AGA 002.401; Protocol question column","NAMCARs 139.16.11 | NAMCATS 139.16.11 | NAMCARs 139.16.2 | NAMCATS 139.16.2","Has the aerodrome operator established an aerodrome emergency management plan?","sha256:fc07cf1aaf2338d3f0bf00c75860128c66b3dc1a77983f29d3c2134d6fe80f72","all-forms-preview-002-0058","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.403","59","12","raw PDF page 12; AGA 002.403; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan provide for all types of emergencies, likely to take place on, in the vicinity of, the aerodrome?","sha256:598fddf0b79f77a119fa0b9a7c93ff680e7bf1302f0d9671079fb87b756ec4e1","all-forms-preview-002-0059","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.405","60","12","raw PDF page 12; AGA 002.405; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan include call- out procedures for prompt response to the emergencies planned for?","sha256:c80d8ac268badecf869fe57349294db5db38ae70a87ce8d0b8ff3d32c236e68f","all-forms-preview-002-0060","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.406","61","13","raw PDF page 13; AGA 002.406; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan include the list of persons involved in executing the allocated tasks?","sha256:e35421a117e6adc03e0f15052cd6588d8bf4aaedc750179f8d2ca8cac80e545e","all-forms-preview-002-0061","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.407","62","13","raw PDF page 13; AGA 002.407; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan include sufficient detail to provide adequate guidance to each person responsible for executing such system?","sha256:18d37626a17b6acf6b806ae1b68b253c3702e4e5459427119da2a3e0b31c7a43","all-forms-preview-002-0062","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.408","63","13","raw PDF page 13; AGA 002.408; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan include the provision of a fully equipped emergency operations centre and command post for each type of emergency?","sha256:ce79361bfea9b9dbeebb1e39f498cc122f7c5c5aa88a6ce9b2fccdcaa6f26b36","all-forms-preview-002-0063","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.409","64","13","raw PDF page 13; AGA 002.409; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan include a description of all available rescue and medical equipment and the location of such equipment?","sha256:8fc1069361f59fdae9e782986a4c1b3bb47bd6277c447a9dc3f0a917d7a29c64","all-forms-preview-002-0064","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.410","65","14","raw PDF page 14; AGA 002.410; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan include information on the particulars of personnel or persons to be contacted in the case of a particular emergency?","sha256:32636fe3bf40dbfe7ae3666d4e06e77e3a11153de6965ec4183a27661e32c2ea","all-forms-preview-002-0065","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.411","66","14","raw PDF page 14; AGA 002.411; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the emergency management plan include a grid map of the aerodrome and its immediate vicinity up to a radius of at least 10 kms?","sha256:a2dabf738eda648825a9b9e60295992b1413f0557ee14841ea114ce06cd4b18e","all-forms-preview-002-0066","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.415","67","14","raw PDF page 14; AGA 002.415; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2","Does the organization coordinate the emergency management plan with all personnel and persons who have allocated responsibilities in terms of the system?","sha256:3a5ab0cb435d70ff142514a0243684bada0c174187e34dc5d033d53d55720963","all-forms-preview-002-0067","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.501","68","14","raw PDF page 14; AGA 002.501; Protocol question column","NAMCARs 139.16.2 | NAMCATS 139.16.2 | NAMCARs 139.16.3 | NAMCATS 139.16.3","Is the aerodrome provided with rescue and firefighting equipment and services?","sha256:04e8f37cdb8c6526d1ff010d647701ec69ad2cc28f2695c66fc291f4eaa758a5","all-forms-preview-002-0068","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.503","69","15","raw PDF page 15; AGA 002.503; Protocol question column","NAMCARs 139.16.3 | NAMCATS 139.16.3","If the aerodrome is located close to water/swampy areas, or difficult terrain, and where a significant portion of approach or departure operations takes place over these areas, are specialist rescue services and firefighting equipment appropriate to the hazard and risk?","sha256:a3e82c5fa50f06abddff3d0a9b81fa146b80de13140b78c200b9972ac24848eb","all-forms-preview-002-0069","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.505","70","15","raw PDF page 15; AGA 002.505; Protocol question column","NAMCARs 139.16.3 | NAMCATS 139.16.3","Has the organization determined the aerodrome category for rescue and firefighting?","sha256:4350c7a377206220985d8cfaf584d90e14139a3c0e3190849d7e89ffd3c88a70","all-forms-preview-002-0070","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.507","71","15","raw PDF page 15; AGA 002.507; Protocol question column","NAMCARs 139.16.3 | NAMCATS 139.16.3","Are the amount of water and foam and discharge rate commensurate to the aerodrome category for rescue and firefighting?","sha256:76d2d8fda15a0def1adc768805ba30bdebc784437d70da7e0e0bb37ae3b53aa4","all-forms-preview-002-0071","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.509","72","15","raw PDF page 15; AGA 002.509; Protocol question column","NAMCARs 139.16.3 | NAMCATS 139.16.3","Are the amount of water and foam and discharge rate commensurate to the aerodrome category for rescue and firefighting?","sha256:76d2d8fda15a0def1adc768805ba30bdebc784437d70da7e0e0bb37ae3b53aa4","all-forms-preview-002-0072","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.511","73","16","raw PDF page 16; AGA 002.511; Protocol question column","NAMCARs 139.16.3 | NAMCATS 139.16.3","Are all rescue and firefighting personnel properly trained to perform their duties in an efficient manner?","sha256:534b681cb96f1392621ee5de0dbb7db9f5f7b28c0ce136cb4aac5706445dee07","all-forms-preview-002-0073","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.513","74","16","raw PDF page 16; AGA 002.513; Protocol question column","NAMCARs 139.16.3 | NAMCATS 139.16.3","Do all rescue and firefighting personnel participate in live fire drills commensurate with the types of aircraft and type of rescue and firefighting equipment in use at the aerodrome, including pressure-fed fuel fires?","sha256:7b155100a79526560244eac586e0570a1ddc264e519442cd94579c9a6d46fc44","all-forms-preview-002-0074","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.520","75","16","raw PDF page 16; AGA 002.520; Protocol question column","NAMCARs 139.16.3 | NAMCATS 139.16.3 | NAMCARs 139.16.4 | NAMCATS 139.16.4","Has the applicant established arrangements for the removal of disabled aircraft?","sha256:c3bf395705410783472d9a63abdd02e5b54a9e766c364525617b5d4c0f7261e6","all-forms-preview-002-0075","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.601","76","16","raw PDF page 16; AGA 002.601; Protocol question column","NAMCARs 139.16.4 | NAMCATS 139.16.4 | NAMCARs 139.08.15 | NAMCATS 139.08.15","Does the organization conduct an evaluation of the wildlife hazard on, and in the vicinity of the aerodrome?","sha256:ad46abe580523c965907f20b011607d94c37f07bb78397ecdedfc29629eba986","all-forms-preview-002-0076","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.603","77","17","raw PDF page 17; AGA 002.603; Protocol question column","NAMCARs 139.08.15 | NAMCATS 139.08.15","Has the organization established the hazard or potential hazard presented by bird and wildlife on, and in the vicinity of the aerodrome?","sha256:c95f79c5e1c13bcb56985aa9d440674040d03ef1662d1ce54bf08305ad667440","all-forms-preview-002-0077","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.605","78","17","raw PDF page 17; AGA 002.605; Protocol question column","NAMCARs 139.08.15 | NAMCATS 139.08.15","Has the organization developed an environment management programme to minimize the effects of such hazard or potential hazard?","sha256:85209cd327ab3b35ac54250f834c818b1690704f915a26747724026fe38583c6","all-forms-preview-002-0078","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.607","79","17","raw PDF page 17; AGA 002.607; Protocol question column","NAMCARs 139.08.15 | NAMCATS 139.08.15 | NAMCARs 139.16.5 | NAMCATS 139.16.5 | NAMCARs 139.09.2 | NAMCATS 139.09","Has the organization established a procedure for collecting, recording, and reporting wildlife strikes to aircraft?","sha256:0b0d2dc31ff6642d36b92ba60dd88661fb3bd106d0572f582ad761480a7bd542","all-forms-preview-002-0079","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.701","80","17","raw PDF page 17; AGA 002.701; Protocol question column","NAMCARs 139.16.5 | NAMCATS 139.16.5 | NAMCARs 139.09.2 | NAMCATS 139.09.2","Has the aerodrome operator established a mean to avail the aerodrome data to the users?","sha256:4b7cb535d00ac2cfe1196a577513a45cc638bba7e09cef30beb9f44f9d8be7ca","all-forms-preview-002-0080","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.703","81","17","raw PDF page 17; AGA 002.703; Protocol question column","NAMCARs 139.16.5 | NAMCATS 139.16.5 | NAMCARs 139.09.2 | NAMCATS 139.09.2","Does the aerodrome operator have a process to verify the accuracy of aerodrome data?","sha256:f5fb5502d6b04c4db8f27bc823b5f39fa1d6b1485968668cb5d99190b35aa887","all-forms-preview-002-0081","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.705","82","18","raw PDF page 18; AGA 002.705; Protocol question column","NAMCARs 139.09.2 | NAMCATS 139.09.2 | NAMCATS 139.09","Has the aerodrome operator established coordination with users to ensure up-to- date information of aerodrome safety-related conditions?","sha256:f6d1d88319ae0246092d477a573f6907813af3927f43237e9e880d7d625de3c5","all-forms-preview-002-0082","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.707","83","18","raw PDF page 18; AGA 002.707; Protocol question column","NAMCARs 139.09.2 | NAMCATS 139.09.2","Does the aerodrome Operator have a quality system in place for ensuring that the accuracy, integrity, and protection requirements for aeronautical data are met?","sha256:5b8fcc54b802332e03c8c71d1a1374f3baa87c4349312446c311d3b6e837e8f4","all-forms-preview-002-0083","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.709","84","18","raw PDF page 18; AGA 002.709; Protocol question column","NAMCATS 139.09.2 | NAMCARs 139.09.2 | NAMCARs 139.09.7 | NAMCATS 139.09.7","Has the aerodrome operator established procedure for the determination and reporting of pavement bearing strengths?","sha256:571fe25b6253c5c535dc916c45a1cd45daecc9fe35adabfcf3e5f279201b2425","all-forms-preview-002-0084","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-002","AGA 002.711","85","18","raw PDF page 18; AGA 002.711; Protocol question column","NAMCARs 139.09.7 | NAMCATS 139.09.7 | NAMCARs 139.09.10 | NAMCATS 139.09.10","Does the organization monitor and report the condition of the movement areas and related facilities?","sha256:38b7a9c79f879d978cea09a05f976ec02f5bcf284e84fccb89385cd044c378a6","all-forms-preview-002-0085","PROPOSED_CONTROL_ASSURANCE","GOVERNANCE_AND_RECORDS","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-006","AGA 006.101","1","1","raw PDF page 1; AGA 006.101; Protocol question column","NAMCARs 139.08.3 | NAMCARs 140.03.1 | NAMCARs 139.08.4","Does the Organization employ or contract a senior person identified as the senior accountable manager?","sha256:b2078dfeacf50d06764078be3b779063277b2b1644b340f29b966164634ab6fd","all-forms-preview-006-0001","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-006","AGA 006.111","2","1","raw PDF page 1; AGA 006.111; Protocol question column","NAMCARs 139.08.3 | NAMCARs 140.03.1 | NAMCARs 139.08.4","Does the Organization employ or contract a competent person who is responsible for quality management system?","sha256:9f88d52f104931ae53f23548873af12fb68b884806ccc99073e0a0c660100dc8","all-forms-preview-006-0002","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
